customer_id,age,gender,marital_status,num_children,education_level,region,employment_status,owns_home,has_auto_loan,annual_income,credit_score,num_credit_cards,credit_limit,tenure,card_type,num_transactions,avg_transaction_value,online_shopping_freq,reward_points_balance,travel_frequency,utility_payment_count
48031966,31,male,married,3,bachelors,northeast,employed,0,0,20000,686,9,1700,1,platinum,11,45,4.0,3532,5,3.0
54069937,31,male,single,1,high school,northeast,employed,0,0,8000,576,5,500,9,standard,7,13,3.0,1388,0,2.0
12509398,27,female,married,2,bachelors,south,unemployed,0,1,46000,666,9,3100,10,gold,11,47,4.0,4029,0,3.0
55254106,74,male,married,1,bachelors,northeast,employed,1,1,36000,685,9,1900,9,gold,9,15,4.0,3546,1,2.0
99797445,63,male,married,1,bachelors,south,employed,1,0,16000,666,9,1300,15,standard,9,83,1.0,2497,0,4.0
46298966,42,male,married,1,bachelors,west,student,0,1,17000,720,9,2000,16,platinum,9,53,3.0,2528,3,1.0
97439691,74,female,married,4,bachelors,midwest,self-employed,0,1,91000,753,9,4900,2,platinum,16,30,5.0,7580,4,2.0
77392495,23,male,single,0,high school,south,employed,0,0,16000,606,9,800,0,standard,9,24,3.0,2184,1,1.0
20307174,41,female,married,1,bachelors,south,employed,0,0,43000,630,9,2200,15,platinum,10,38,4.0,4248,3,3.0
99295729,22,female,single,0,high school,south,self-employed,0,1,8000,609,9,700,17,gold,8,26,3.0,2253,2,2.0
13479279,32,female,married,2,bachelors,northeast,employed,0,0,26000,598,9,700,8,standard,13,45,8.0,3211,1,0.0
57906842,53,male,married,0,bachelors,south,employed,1,1,36000,719,9,3400,11,gold,11,57,5.0,2956,0,0.0
11957267,19,female,single,0,graduate,midwest,self-employed,1,1,15000,602,9,500,10,standard,9,26,5.0,1960,1,0.0
46011088,20,female,single,0,bachelors,northeast,unemployed,1,0,16000,586,9,800,8,gold,9,39,5.0,2048,3,1.0
40051988,70,female,married,1,graduate,west,employed,0,1,123000,739,9,7400,17,platinum,16,82,11.0,9589,7,1.0
76565808,42,male,single,1,graduate,midwest,employed,1,0,209000,667,9,6200,6,gold,20,44,16.0,13824,7,6.0
38007540,52,female,married,2,high school,northeast,self-employed,0,1,34000,638,9,2000,14,standard,9,47,8.0,3719,2,1.0
79111798,20,female,single,0,bachelors,west,employed,1,0,57000,682,9,3300,10,standard,14,36,11.0,5168,0,2.0
44170417,20,female,single,0,high school,west,employed,1,0,110000,616,9,3400,20,standard,14,49,9.0,7572,0,
81747003,74,male,married,1,graduate,midwest,employed,1,1,122000,696,9,5800,11,platinum,11,33,12.0,8898,7,4.0
10689207,30,female,single,1,bachelors,midwest,employed,1,0,80000,542,9,1700,18,standard,7,26,8.0,5442,2,4.0
68762949,38,female,married,3,graduate,northeast,employed,0,0,37000,712,9,2900,10,platinum,16,17,8.0,4669,1,2.0
41533253,70,female,married,3,bachelors,midwest,unemployed,1,0,18000,667,9,800,19,standard,13,28,6.0,2240,1,3.0
72624609,26,male,single,2,high school,northeast,employed,1,0,34000,668,9,2700,7,platinum,11,30,3.0,3491,5,3.0
95729378,78,female,married,0,bachelors,midwest,employed,0,1,87000,672,9,5200,9,gold,14,12,9.0,6098,2,2.0
63404247,74,male,married,0,bachelors,midwest,employed,0,1,15000,715,9,1300,11,gold,9,36,4.0,2359,1,1.0
66851416,57,male,married,2,graduate,south,employed,1,0,139000,631,9,5400,16,standard,13,34,13.0,9035,4,3.0
52878792,37,male,married,5,graduate,northeast,employed,0,1,126000,706,9,6300,2,platinum,15,100,6.0,9544,5,5.0
69816189,26,male,single,3,graduate,west,employed,1,1,73000,645,9,2700,6,standard,11,20,12.0,5535,1,3.0
93215948,51,female,married,0,high school,west,employed,1,0,51000,696,9,2000,9,standard,5,55,2.0,3828,1,0.0
82196067,35,female,married,1,bachelors,midwest,self-employed,1,1,37000,622,9,1500,2,standard,8,39,4.0,3796,2,3.0
65951347,38,female,married,3,bachelors,west,employed,1,0,17000,632,9,700,9,standard,10,28,6.0,2399,3,4.0
28150709,76,female,married,0,bachelors,west,employed,1,1,104000,697,9,5900,14,platinum,11,15,,7595,3,0.0
26445964,51,female,married,0,bachelors,west,unemployed,1,1,20000,653,9,2400,10,platinum,6,94,2.0,2968,4,1.0
59886188,25,male,single,2,high school,south,unemployed,0,1,28000,624,9,1200,7,standard,2,47,4.0,2242,1,2.0
47858132,22,female,single,1,high school,midwest,employed,1,0,93000,688,9,5700,16,gold,14,134,4.0,6993,5,3.0
10617528,67,male,married,1,bachelors,south,employed,1,0,99000,706,9,7200,15,platinum,18,47,10.0,6918,3,3.0
26555436,67,female,married,0,graduate,northeast,unemployed,1,0,98000,642,9,3900,10,standard,18,20,11.0,7321,4,1.0
75176293,38,female,single,1,bachelors,south,employed,1,1,55000,712,9,4600,1,platinum,9,34,6.0,3919,1,2.0
15592659,65,male,married,1,graduate,south,self-employed,1,1,92000,688,9,5100,18,gold,12,88,9.0,5539,2,5.0
17002563,38,female,married,3,graduate,west,employed,1,1,65000,689,9,2500,3,standard,9,38,7.0,4412,1,4.0
65418918,44,female,married,1,bachelors,south,self-employed,0,1,218000,713,9,8900,15,platinum,21,51,17.0,14380,4,1.0
50328250,61,male,married,1,graduate,northeast,employed,1,1,27000,647,9,1200,10,standard,11,27,6.0,2834,2,1.0
29587649,51,female,married,1,high school,south,unemployed,1,0,21000,610,9,1200,15,gold,12,51,4.0,3104,2,5.0
58771361,43,female,married,2,graduate,south,self-employed,0,1,62000,667,9,2800,1,standard,11,16,6.0,4511,3,3.0
11138502,62,female,married,0,bachelors,west,employed,1,0,28000,647,9,2100,12,platinum,11,29,10.0,3066,1,3.0
87806628,78,female,married,0,bachelors,south,student,0,1,17000,663,9,1300,10,standard,4,21,7.0,824,0,0.0
92541302,32,male,married,0,graduate,south,student,1,0,20000,628,9,1000,3,standard,5,26,13.0,2093,1,2.0
20045193,20,female,single,1,bachelors,northeast,employed,0,1,77000,563,9,1500,17,standard,8,66,4.0,5226,5,3.0
53943287,55,male,married,1,bachelors,west,employed,1,0,122000,658,9,4400,0,standard,22,18,9.0,8998,2,2.0
72973012,26,male,married,1,graduate,south,self-employed,0,0,102000,692,9,4100,12,gold,11,32,4.0,6892,1,4.0
98243897,23,female,single,0,bachelors,northeast,employed,1,0,34000,734,9,3200,14,platinum,10,11,8.0,4385,4,2.0
50425980,39,female,married,0,bachelors,south,employed,1,1,50000,614,9,2200,2,standard,9,32,2.0,4213,0,2.0
53891279,35,male,single,1,high school,northeast,employed,1,0,95000,630,9,3600,11,gold,21,35,2.0,7606,4,4.0
12653293,75,male,married,0,high school,midwest,student,1,0,56000,680,9,2500,12,standard,8,27,4.0,4491,3,2.0
79516817,32,female,married,2,bachelors,northeast,employed,1,1,72000,669,9,1900,9,standard,11,18,6.0,6442,5,2.0
57736550,53,female,married,0,graduate,south,employed,1,1,77000,674,9,2700,14,standard,12,49,14.0,6162,2,3.0
68504332,20,female,single,0,bachelors,south,employed,1,0,33000,647,9,1500,7,standard,11,48,7.0,4368,1,4.0
51418176,73,male,married,3,bachelors,south,employed,0,1,90000,699,9,5000,2,platinum,10,60,5.0,7474,9,3.0
52844688,50,male,married,1,bachelors,northeast,employed,1,0,217000,655,9,7100,7,gold,20,24,6.0,14218,5,3.0
14924228,64,male,married,1,bachelors,south,student,1,0,8000,746,9,800,13,standard,1,39,4.0,1369,0,4.0
17385055,33,female,single,1,graduate,midwest,employed,1,0,76000,663,9,3700,20,standard,11,16,7.0,5148,3,2.0
48584675,55,female,married,2,graduate,midwest,employed,1,0,36000,681,9,2100,13,standard,10,35,8.0,4105,4,1.0
84113591,38,female,married,3,graduate,south,employed,1,0,70000,665,9,4100,8,gold,15,51,5.0,5606,1,2.0
24176804,52,female,married,0,bachelors,south,employed,0,0,48000,722,9,4100,4,platinum,16,21,6.0,4771,2,1.0
42578288,28,female,single,2,bachelors,midwest,employed,0,0,90000,613,9,2500,18,standard,16,68,7.0,6334,5,1.0
22976178,25,male,married,1,bachelors,northeast,employed,0,0,17000,668,9,1100,6,platinum,8,41,2.0,2716,3,2.0
59427067,38,male,married,1,high school,northeast,employed,1,0,41000,619,9,1200,14,standard,9,19,3.0,4409,2,4.0
62214101,61,male,married,3,graduate,west,employed,1,0,47000,619,9,2100,13,standard,8,15,10.0,4797,1,3.0
31095835,69,female,married,1,bachelors,midwest,unemployed,1,0,49000,700,9,2300,8,platinum,8,43,4.0,4221,5,1.0
61084952,59,male,married,3,bachelors,south,employed,1,1,26000,656,9,2000,16,gold,10,21,6.0,2781,1,5.0
24538640,33,female,single,0,bachelors,midwest,unemployed,1,0,12000,680,9,800,13,standard,5,35,2.0,835,0,3.0
17397516,43,male,married,0,graduate,midwest,employed,0,0,85000,679,9,4500,19,platinum,11,79,7.0,6728,4,0.0
53588939,18,female,single,0,bachelors,south,employed,1,1,62000,673,9,2500,12,gold,10,68,8.0,5314,4,3.0
64801503,22,female,married,2,graduate,south,employed,1,1,26000,678,9,1400,4,standard,8,33,7.0,2296,2,1.0
22306102,52,male,married,1,bachelors,west,self-employed,0,0,65000,687,9,3200,10,platinum,13,50,7.0,5792,2,3.0
73464976,50,female,married,1,high school,west,employed,0,0,34000,659,9,1600,14,gold,6,19,3.0,3125,2,1.0
25265317,20,female,single,0,graduate,south,employed,0,0,370000,680,9,16800,18,platinum,33,18,19.0,23527,9,6.0
67321055,69,male,married,1,graduate,south,student,1,1,45000,700,9,3000,19,gold,11,49,7.0,5073,4,0.0
52652991,47,male,married,3,bachelors,south,employed,0,1,127000,676,9,7300,1,platinum,8,31,6.0,7355,3,2.0
77364707,35,female,single,3,high school,west,employed,0,0,36000,647,9,1700,0,standard,7,17,5.0,2787,1,5.0
28941979,58,male,married,1,bachelors,midwest,employed,0,0,18000,693,9,2100,4,platinum,4,14,7.0,965,0,0.0
74248679,77,female,married,1,high school,west,employed,1,0,62000,672,9,5100,8,platinum,15,15,11.0,5656,5,2.0
67415672,28,male,single,0,bachelors,south,student,0,0,13000,624,9,700,20,standard,9,33,4.0,2522,0,1.0
80048641,32,male,single,0,high school,midwest,employed,0,0,8000,615,2,500,5,standard,9,88,4.0,2221,1,1.0
42348096,61,female,married,0,bachelors,northeast,unemployed,0,0,14000,598,9,700,10,standard,3,26,3.0,2005,1,1.0
76460518,23,female,married,0,graduate,west,employed,1,1,8000,669,6,500,6,standard,10,33,3.0,2473,0,2.0
34956566,70,female,married,0,high school,west,employed,1,1,46000,739,9,2200,0,gold,5,20,4.0,3359,1,4.0
77002192,50,female,married,1,bachelors,west,self-employed,0,0,60000,675,9,3400,19,gold,13,56,4.0,4614,0,0.0
88577445,24,male,married,3,bachelors,south,employed,1,1,110000,683,9,4900,1,standard,19,11,11.0,7573,2,5.0
38297974,64,female,married,1,bachelors,south,employed,0,1,28000,651,9,1800,7,gold,10,21,3.0,3045,3,
97975641,76,female,married,2,bachelors,south,employed,1,0,352000,725,9,17000,15,platinum,34,49,16.0,22845,10,8.0
15692698,46,male,married,1,bachelors,south,employed,0,0,89000,748,9,5300,4,platinum,16,21,5.0,7102,2,4.0
83507949,48,female,single,0,bachelors,northeast,student,0,1,12000,694,8,1400,0,platinum,11,28,9.0,3308,4,3.0
91740530,33,male,married,1,bachelors,midwest,employed,0,1,83000,654,9,4000,11,platinum,13,80,8.0,6111,0,1.0
37895673,28,male,married,3,graduate,south,employed,1,0,31000,599,9,900,19,standard,6,25,10.0,2681,1,1.0
19139820,26,female,single,1,high school,south,employed,1,1,73000,635,9,2900,4,gold,10,25,4.0,5665,2,3.0
89742287,77,female,married,0,bachelors,northeast,self-employed,1,1,28000,647,9,1400,18,standard,6,16,,3097,1,4.0
63175133,68,female,married,2,bachelors,south,employed,0,0,37000,670,9,2500,8,gold,6,26,3.0,2798,0,2.0
52867973,58,female,married,1,high school,northeast,employed,1,0,112000,606,9,4000,19,platinum,15,33,5.0,8079,2,2.0
16690451,56,female,married,2,bachelors,northeast,employed,0,0,112000,641,9,3900,13,standard,11,21,6.0,7309,4,6.0
37055011,63,female,married,0,graduate,west,employed,1,1,20000,671,9,1600,12,standard,12,46,10.0,2707,2,4.0
17248647,48,male,married,0,high school,midwest,employed,1,0,109000,626,9,3700,10,standard,11,24,5.0,6914,0,3.0
17328412,44,male,married,4,bachelors,west,employed,1,1,116000,601,9,4000,13,gold,22,30,8.0,8948,2,2.0
63923102,34,female,married,3,bachelors,west,employed,0,0,120000,734,9,8600,6,platinum,16,33,8.0,9185,5,2.0
34421040,37,female,married,1,graduate,south,unemployed,1,1,83000,637,9,4200,9,platinum,14,32,5.0,6472,1,1.0
99940233,46,male,married,0,high school,northeast,employed,0,0,21000,614,9,1100,6,standard,5,82,4.0,2843,1,2.0
45814646,27,female,married,3,bachelors,south,employed,0,1,33000,648,9,2000,16,gold,6,73,6.0,2973,1,0.0
58613984,19,male,single,0,bachelors,south,employed,0,1,51000,610,9,1800,1,gold,6,12,9.0,3581,0,1.0
31285738,39,male,single,1,bachelors,northeast,employed,1,0,26000,694,9,1200,9,standard,11,28,6.0,2682,2,4.0
35071743,51,female,married,0,bachelors,south,employed,1,0,17000,684,9,1300,7,gold,8,35,10.0,2637,1,2.0
52223959,75,female,married,1,high school,midwest,employed,0,0,49000,655,9,2700,9,gold,8,103,4.0,4014,0,2.0
61904367,44,female,married,2,,midwest,employed,1,1,10000,627,9,700,17,standard,8,23,6.0,1952,0,1.0
31525138,44,male,married,2,high school,west,employed,0,1,24000,610,9,1300,8,standard,3,7,3.0,1988,1,3.0
73171290,27,male,married,0,bachelors,northeast,employed,1,0,81000,641,9,3300,1,standard,12,13,8.0,6702,3,1.0
44582195,36,female,married,3,high school,south,employed,1,0,140000,613,9,4200,8,gold,14,8,5.0,9467,2,4.0
90109527,65,female,married,0,bachelors,west,employed,1,1,28000,601,9,900,14,standard,9,13,8.0,3356,1,1.0
26952082,53,female,married,1,graduate,south,student,1,0,18000,656,9,1000,5,standard,11,25,5.0,3235,2,2.0
53620380,23,female,single,0,bachelors,south,employed,0,1,59000,652,9,2100,5,standard,11,32,11.0,5304,1,2.0
94287883,45,female,single,0,graduate,midwest,employed,1,0,131000,763,9,7400,4,platinum,21,119,11.0,9465,6,3.0
77186365,41,female,single,1,bachelors,northeast,employed,0,0,21000,677,9,1700,13,gold,4,26,9.0,2477,2,2.0
33864808,27,male,married,5,graduate,west,employed,1,0,32000,585,9,1500,3,standard,10,55,8.0,2919,0,4.0
70959138,51,male,married,2,bachelors,south,employed,1,1,48000,610,9,1800,9,standard,12,42,4.0,4913,0,3.0
52099246,78,male,married,1,bachelors,south,employed,0,1,46000,659,9,3300,3,gold,8,63,3.0,2974,1,3.0
22249291,42,male,married,0,bachelors,northeast,employed,1,1,21000,648,9,900,13,standard,9,23,6.0,3077,4,1.0
48803280,42,male,married,1,bachelors,northeast,self-employed,0,1,24000,742,9,2000,6,gold,8,18,5.0,2749,2,2.0
89982531,33,male,married,1,bachelors,south,employed,0,0,33000,635,9,1700,1,gold,10,34,3.0,3735,5,3.0
64289923,24,male,married,2,bachelors,south,employed,0,1,134000,657,9,6800,18,platinum,20,46,7.0,9798,3,6.0
22000557,75,male,married,0,bachelors,northeast,self-employed,0,1,109000,596,9,2100,3,standard,21,110,8.0,8905,3,8.0
26219747,33,male,single,0,high school,south,employed,1,1,78000,623,9,2600,12,standard,9,22,7.0,5438,2,2.0
31130738,68,female,married,0,bachelors,west,employed,1,1,112000,681,9,5300,9,gold,16,81,9.0,7737,4,3.0
32445244,34,female,single,0,graduate,south,employed,0,0,60000,632,9,2700,15,gold,4,23,9.0,3453,1,2.0
75236281,61,male,married,1,bachelors,west,employed,0,0,12000,628,9,800,0,standard,6,21,8.0,1997,2,0.0
13587715,27,female,single,1,bachelors,midwest,employed,0,0,65000,688,9,3100,8,gold,14,26,7.0,5692,1,3.0
52514750,65,female,married,1,high school,south,student,0,1,24000,642,9,1000,4,standard,5,100,1.0,2766,1,2.0
90786271,48,male,married,1,high school,south,employed,0,0,33000,595,9,1300,4,gold,9,68,5.0,3739,1,
15005065,22,female,single,0,graduate,west,employed,0,1,46000,642,9,1800,14,standard,10,31,3.0,4742,2,0.0
20097518,49,male,married,1,graduate,northeast,employed,1,0,16000,563,7,600,20,standard,5,40,6.0,2566,1,3.0
50625868,73,female,married,0,bachelors,midwest,self-employed,0,0,56000,670,9,2400,13,standard,6,19,4.0,3836,1,3.0
84412981,22,male,married,1,graduate,west,employed,0,0,40000,648,9,2300,4,gold,11,15,10.0,4364,5,4.0
92773944,55,male,married,2,bachelors,south,employed,1,1,11000,594,9,500,11,standard,7,23,4.0,495,1,0.0
25312123,23,male,single,0,graduate,south,employed,0,1,54000,595,9,1800,15,standard,3,41,3.0,3639,1,2.0
70396417,40,female,married,3,bachelors,northeast,employed,0,0,16000,632,9,1200,2,standard,7,47,4.0,2710,1,3.0
54865863,26,male,single,1,bachelors,midwest,employed,1,0,107000,641,9,6100,0,gold,14,37,6.0,8438,8,1.0
35803808,22,male,single,0,bachelors,northeast,self-employed,1,1,36000,660,9,1700,11,standard,9,29,10.0,3963,2,3.0
59597265,23,female,single,0,graduate,south,employed,0,0,29000,710,9,2700,18,platinum,9,69,3.0,3781,4,
93311848,60,female,married,1,high school,northeast,employed,1,0,81000,574,9,2500,15,standard,13,38,4.0,6665,5,6.0
32340446,34,male,married,2,bachelors,south,unemployed,1,0,35000,653,9,1600,5,gold,10,13,5.0,3199,1,0.0
96794801,65,female,married,1,bachelors,northeast,employed,0,0,54000,681,9,1900,1,standard,9,36,5.0,4952,5,2.0
40380864,19,female,single,0,bachelors,northeast,employed,1,1,15000,679,9,900,8,standard,5,49,6.0,1675,1,1.0
82007689,19,female,single,0,graduate,midwest,employed,0,1,38000,674,9,1700,0,standard,13,55,6.0,3385,1,
84851707,66,male,married,1,high school,midwest,employed,1,0,70000,725,9,2400,4,standard,8,111,9.0,6107,3,1.0
83174692,37,female,married,3,bachelors,south,employed,0,1,44000,655,9,2000,9,standard,7,51,7.0,3657,1,0.0
59083400,77,female,married,1,bachelors,midwest,employed,1,1,26000,581,9,900,13,gold,7,32,7.0,1844,0,2.0
17580169,71,female,married,1,bachelors,midwest,self-employed,1,1,152000,633,9,4300,3,gold,16,65,12.0,10076,2,0.0
18219500,47,female,married,1,bachelors,midwest,employed,1,1,47000,604,9,1200,12,standard,3,45,4.0,3383,0,1.0
87811781,30,male,single,3,graduate,midwest,employed,1,1,207000,624,9,5900,2,gold,20,56,13.0,13705,3,6.0
14088369,25,female,single,1,bachelors,west,self-employed,1,1,35000,630,9,1600,2,standard,12,37,5.0,3783,2,1.0
67659430,52,female,married,0,bachelors,midwest,self-employed,0,1,27000,664,9,1800,14,standard,12,38,10.0,3351,2,1.0
42456496,75,female,married,1,high school,south,employed,1,1,35000,691,9,1900,20,gold,5,23,,2759,4,1.0
87353322,71,male,married,3,high school,south,employed,1,1,46000,606,9,2600,14,platinum,7,14,4.0,3296,2,4.0
13917344,30,male,married,3,bachelors,midwest,self-employed,0,1,23000,555,9,800,2,standard,5,33,8.0,1726,0,3.0
19886405,40,female,married,1,high school,south,employed,0,1,9000,728,9,600,12,standard,13,126,4.0,1886,0,2.0
77800166,72,female,married,0,bachelors,midwest,employed,0,0,41000,719,9,2700,20,platinum,8,59,4.0,4236,4,3.0
77068569,45,female,married,4,high school,northeast,employed,0,1,15000,681,9,1100,14,standard,7,36,4.0,2677,2,1.0
88362858,71,male,married,0,high school,northeast,self-employed,1,1,57000,598,9,1800,18,standard,10,49,8.0,4871,3,0.0
71241476,27,male,single,0,,south,employed,0,1,134000,698,9,6400,20,platinum,10,37,6.0,7312,1,2.0
24814654,47,male,married,0,high school,northeast,employed,1,1,19000,682,9,1000,9,standard,10,21,5.0,2560,2,0.0
46691706,63,female,married,2,bachelors,midwest,employed,0,1,97000,660,9,3600,1,standard,13,14,8.0,5966,0,2.0
79162545,71,female,married,1,bachelors,south,employed,1,1,30000,746,9,1600,8,standard,12,36,4.0,2777,2,1.0
42908985,31,female,single,0,graduate,northeast,unemployed,0,0,26000,630,9,1100,18,standard,10,28,4.0,3517,3,3.0
74936566,22,male,single,0,high school,west,employed,1,1,34000,674,9,2100,12,standard,13,31,5.0,3884,5,0.0
19620916,66,male,married,1,graduate,west,employed,1,1,54000,625,9,2200,4,standard,5,15,9.0,3130,2,5.0
54347722,80,male,married,1,graduate,midwest,employed,1,0,8000,718,9,1000,16,platinum,4,38,3.0,1923,0,4.0
90271799,24,male,single,0,high school,south,employed,1,1,54000,712,9,3600,19,platinum,13,19,6.0,5225,3,3.0
25414359,48,male,married,0,high school,midwest,employed,1,1,65000,725,9,2800,15,platinum,13,51,4.0,5429,3,2.0
35809369,37,male,married,1,bachelors,south,employed,0,0,48000,633,9,2100,8,gold,9,16,7.0,4172,1,
57731323,41,female,married,5,high school,south,self-employed,0,1,30000,596,9,1900,4,gold,9,28,4.0,3190,3,1.0
37887687,25,male,single,2,graduate,northeast,employed,1,0,90000,742,9,6200,18,platinum,10,30,8.0,6065,3,4.0
76623206,29,female,single,1,,northeast,employed,0,1,44000,606,9,1400,19,standard,9,30,6.0,3380,2,2.0
69954876,42,female,married,1,bachelors,south,employed,1,0,24000,674,9,1300,2,gold,7,36,8.0,2673,1,1.0
78180146,29,female,single,1,high school,south,employed,1,0,100000,716,9,9300,3,platinum,11,87,4.0,6838,3,1.0
90681578,66,male,married,4,graduate,south,employed,1,1,80000,650,9,2100,14,standard,11,68,4.0,6686,4,1.0
41794614,36,male,married,2,bachelors,northeast,employed,1,0,34000,580,9,1000,3,standard,10,21,9.0,3140,1,1.0
83295852,47,male,married,1,high school,midwest,student,0,1,43000,667,9,1800,8,standard,10,22,4.0,3902,2,1.0
31156145,61,female,married,0,graduate,south,employed,0,0,17000,680,9,1200,3,gold,8,38,3.0,2047,1,3.0
62711916,32,male,single,2,bachelors,midwest,employed,1,1,63000,695,9,3000,13,gold,12,61,7.0,5457,2,2.0
74676618,48,male,married,2,graduate,midwest,employed,1,1,62000,660,9,2400,6,standard,11,37,5.0,4976,1,4.0
43248708,59,male,married,1,graduate,south,employed,1,0,47000,703,9,2300,13,gold,8,19,,3805,3,3.0
69180825,59,female,married,2,bachelors,northeast,self-employed,0,1,21000,669,9,1300,7,gold,8,26,5.0,2731,0,2.0
75624999,23,male,single,0,bachelors,south,employed,0,1,82000,618,9,3400,5,standard,13,65,9.0,6158,1,2.0
37667208,22,female,single,1,graduate,west,employed,0,0,114000,700,9,5900,4,gold,14,48,15.0,7286,2,0.0
77810578,47,male,married,2,graduate,midwest,employed,1,0,35000,701,9,2400,10,gold,12,18,7.0,4415,0,3.0
47115768,58,male,married,0,high school,midwest,employed,0,1,120000,625,9,3500,15,standard,15,10,7.0,9063,3,1.0
81589304,49,male,married,0,high school,midwest,employed,1,1,133000,782,9,6400,10,platinum,20,44,7.0,10263,6,2.0
74472711,18,female,single,0,graduate,midwest,student,1,1,10000,638,9,1000,12,gold,5,18,3.0,2044,0,1.0
82711188,21,female,single,0,high school,south,employed,0,1,46000,675,9,1900,19,standard,6,34,5.0,2972,0,0.0
55272778,44,female,married,1,bachelors,northeast,employed,0,1,21000,690,9,1000,8,standard,5,35,5.0,1980,3,2.0
98229885,23,male,single,0,bachelors,midwest,self-employed,0,1,17000,642,9,1100,1,gold,9,25,4.0,2291,3,4.0
70058028,26,male,married,2,bachelors,northeast,self-employed,0,0,62000,642,9,2200,10,standard,7,76,11.0,4463,1,1.0
90729377,20,male,single,0,high school,west,employed,1,0,19000,607,9,1100,4,gold,4,34,3.0,1696,0,2.0
13401279,58,male,married,2,bachelors,northeast,employed,1,0,45000,679,9,3100,14,gold,6,58,3.0,3091,4,2.0
85519612,75,male,married,0,bachelors,midwest,employed,1,0,78000,673,9,4600,7,platinum,14,40,8.0,7287,4,1.0
17006769,51,female,married,1,bachelors,west,student,0,1,39000,701,9,2300,16,gold,11,37,7.0,3947,2,2.0
99888523,20,female,single,0,bachelors,midwest,self-employed,0,0,19000,657,9,900,20,standard,4,17,4.0,1512,0,1.0
22354297,78,male,married,0,bachelors,northeast,employed,1,0,76000,736,9,3200,11,gold,12,44,4.0,4986,0,5.0
43508583,33,male,single,1,graduate,midwest,employed,0,0,450000,674,9,20500,15,platinum,44,43,16.0,29365,15,9.0
96795828,41,male,married,2,graduate,west,employed,1,1,59000,665,9,2300,5,standard,12,59,12.0,4453,1,0.0
96608998,60,male,married,0,graduate,northeast,student,1,0,16000,614,9,800,13,standard,5,49,11.0,1374,2,2.0
67452091,27,male,single,0,graduate,west,employed,1,0,32000,660,9,2000,19,gold,9,37,7.0,2895,1,2.0
40571985,65,female,married,0,bachelors,northeast,employed,0,0,80000,734,9,5700,7,platinum,10,34,7.0,6201,4,
15232782,67,male,married,2,high school,northeast,employed,1,0,72000,729,9,6600,18,platinum,10,80,4.0,5542,3,4.0
86789043,25,female,single,0,bachelors,west,employed,1,0,88000,625,9,2800,11,standard,4,16,13.0,4911,0,6.0
14046478,62,male,married,0,bachelors,northeast,unemployed,0,1,14000,666,9,900,13,standard,12,44,6.0,3498,2,1.0
45515801,18,male,single,0,bachelors,west,employed,0,1,163000,602,9,4100,3,standard,23,28,17.0,11270,2,4.0
26318506,51,male,married,2,bachelors,south,employed,1,0,116000,768,9,7200,0,platinum,13,28,10.0,8382,3,3.0
34584473,39,female,married,0,graduate,south,student,1,0,21000,660,9,1400,9,standard,8,41,11.0,2136,0,2.0
15369631,72,male,married,0,bachelors,northeast,student,1,1,16000,716,9,1100,1,standard,6,65,7.0,2254,3,2.0
26479383,46,male,married,1,graduate,south,employed,0,0,112000,624,9,3300,18,gold,22,35,4.0,8281,2,
81346470,27,male,single,2,bachelors,northeast,employed,1,1,9000,594,8,900,17,platinum,4,30,3.0,1511,1,0.0
83197984,31,male,married,1,bachelors,midwest,employed,1,1,37000,597,9,1000,14,standard,12,53,4.0,3838,2,3.0
70331904,24,male,single,0,high school,midwest,employed,1,1,182000,662,9,7300,1,gold,13,10,8.0,11406,2,1.0
78907246,18,female,single,0,graduate,west,employed,0,0,100000,698,9,6200,14,platinum,17,60,8.0,7608,1,1.0
42709019,61,male,married,1,bachelors,northeast,employed,1,0,126000,741,9,6100,15,platinum,10,47,7.0,8643,7,1.0
97184353,19,male,single,1,bachelors,midwest,unemployed,1,0,31000,644,9,1200,4,standard,6,14,7.0,2390,1,2.0
35589537,22,female,married,2,bachelors,south,employed,0,0,38000,729,9,2800,20,platinum,10,27,7.0,3809,3,2.0
83942112,32,female,single,1,bachelors,west,employed,1,0,36000,659,9,2200,0,gold,6,38,6.0,3627,1,4.0
58293013,27,male,single,1,bachelors,south,employed,1,1,176000,662,9,5200,9,gold,21,10,14.0,11073,1,3.0
78567689,24,male,single,0,bachelors,northeast,self-employed,0,1,33000,634,9,1800,6,platinum,5,23,6.0,3639,7,7.0
88610012,80,male,married,0,bachelors,west,student,1,0,18000,663,9,1000,18,standard,4,31,7.0,2693,0,3.0
68628621,27,female,single,1,graduate,northeast,employed,1,0,18000,681,9,900,13,standard,6,18,3.0,2294,1,1.0
51584806,23,female,single,1,bachelors,south,employed,1,0,19000,587,9,900,16,standard,6,24,4.0,2086,0,3.0
29419986,31,female,married,0,bachelors,midwest,employed,1,1,39000,635,9,1400,18,standard,9,24,3.0,3419,4,1.0
21476578,58,female,married,1,graduate,west,employed,0,1,128000,644,9,5800,4,gold,15,105,12.0,9293,4,2.0
77370060,18,female,single,0,bachelors,west,unemployed,0,0,23000,602,9,1200,3,standard,5,38,7.0,3083,1,5.0
33607448,63,female,married,1,bachelors,midwest,employed,0,1,98000,736,9,7300,5,platinum,8,16,14.0,6690,3,3.0
47890072,45,male,married,2,bachelors,south,employed,1,0,39000,666,9,2900,9,gold,7,47,4.0,3243,1,4.0
