customer_id,age,gender,marital_status,num_children,education_level,region,employment_status,owns_home,has_auto_loan,annual_income,credit_score,num_credit_cards,credit_limit,tenure,card_type,num_transactions,avg_transaction_value,online_shopping_freq,reward_points_balance,travel_frequency,utility_payment_count,monthly_spend
40429060,74,male,married,2,graduate,midwest,employed,1,0,76000,716,9,5500,18,platinum,7,41,8.0,5563,4,2.0,1276.54
80100130,39,female,married,3,graduate,south,unemployed,1,0,37000,627,9,1200,13,standard,10,68,3.0,3455,0,3.0,100.0
37037069,55,female,married,0,graduate,south,employed,0,0,10000,616,9,600,13,standard,6,46,8.0,1934,0,2.0,100.0
53623609,54,female,married,1,high school,northeast,employed,1,1,22000,616,9,600,12,standard,2,54,4.0,3137,2,2.0,100.0
51700051,30,female,single,0,bachelors,west,self-employed,0,0,28000,655,9,1700,0,platinum,6,26,3.0,2406,1,1.0,275.45
58032417,30,female,single,0,bachelors,west,employed,1,0,12000,621,9,900,12,standard,9,24,6.0,2453,0,0.0,142.4
93933569,27,female,married,3,bachelors,south,employed,1,0,85000,685,9,4100,8,platinum,16,23,8.0,7668,4,3.0,272.4
58174193,63,male,married,2,graduate,south,employed,1,1,30000,614,9,1100,19,standard,5,24,3.0,3016,2,3.0,100.0
70445536,34,female,married,3,high school,midwest,employed,0,0,83000,646,9,2700,17,gold,11,38,6.0,6656,4,2.0,100.0
21329120,22,female,single,0,,northeast,employed,1,0,11000,704,9,900,3,standard,7,50,3.0,1545,0,2.0,289.25
81975659,22,male,single,0,bachelors,midwest,employed,0,0,116000,643,9,4100,10,standard,20,27,10.0,9111,3,4.0,100.0
95286133,63,female,married,2,,midwest,employed,1,0,25000,713,9,1500,1,gold,10,45,8.0,2402,0,3.0,205.21
83019112,66,male,married,2,bachelors,midwest,employed,1,0,54000,608,9,2200,5,gold,9,16,6.0,4706,2,1.0,100.0
41322714,60,male,married,1,high school,west,employed,1,1,39000,651,9,1900,1,standard,3,10,4.0,3290,2,1.0,184.61
67001032,78,female,married,1,graduate,northeast,employed,0,0,43000,669,9,1500,0,standard,8,91,7.0,4489,4,1.0,100.0
41940409,27,female,single,4,high school,south,employed,0,0,72000,646,9,3100,1,standard,14,34,6.0,5816,0,5.0,202.48
26928212,57,female,married,1,high school,northeast,employed,0,1,23000,615,9,1200,2,standard,5,59,4.0,1948,0,,166.73
53014383,48,female,married,1,bachelors,west,unemployed,0,0,57000,744,9,4000,6,platinum,7,71,6.0,3835,1,2.0,623.8
62762100,74,female,married,1,bachelors,midwest,employed,0,0,56000,658,9,2800,5,standard,7,93,8.0,3714,2,0.0,386.85
75218786,23,male,single,0,bachelors,midwest,self-employed,1,1,25000,677,9,1900,8,platinum,5,51,5.0,2226,1,1.0,430.94
22231853,40,male,married,0,bachelors,west,employed,1,0,25000,724,9,1100,7,standard,14,55,3.0,2902,0,4.0,100.0
96426287,56,female,married,0,graduate,south,self-employed,0,0,32000,636,9,1500,11,standard,11,20,6.0,4445,1,0.0,182.84
28979283,28,male,single,0,bachelors,midwest,employed,1,1,85000,693,9,3300,13,standard,17,45,8.0,7019,3,3.0,100.0
72116660,55,female,married,0,bachelors,west,self-employed,1,1,45000,761,9,3000,18,platinum,13,27,6.0,4315,4,2.0,919.25
40706398,20,female,single,0,bachelors,northeast,employed,0,0,23000,667,9,1500,3,standard,10,60,7.0,3102,4,2.0,100.0
77542437,70,male,married,1,bachelors,northeast,self-employed,0,0,15000,663,9,900,15,standard,8,14,4.0,2238,2,2.0,143.69
77152172,70,female,married,0,high school,northeast,employed,1,1,89000,714,9,5000,13,platinum,12,42,,7134,6,3.0,728.91
42318960,46,male,married,4,bachelors,northeast,employed,0,0,49000,682,9,2800,8,standard,9,13,7.0,4355,1,2.0,295.17
33479592,47,male,married,2,bachelors,northeast,employed,1,1,10000,653,9,700,0,standard,10,46,3.0,2048,1,5.0,100.0
87065731,22,female,single,0,bachelors,northeast,employed,0,0,64000,590,9,2200,16,standard,9,23,2.0,4504,2,4.0,100.0
30598623,28,male,married,1,bachelors,northeast,employed,0,1,112000,714,9,5600,18,platinum,23,26,11.0,8817,3,9.0,955.5
28937324,48,male,married,2,bachelors,northeast,employed,0,0,80000,641,9,2900,1,standard,19,30,5.0,7166,2,1.0,100.0
74682498,46,female,married,2,graduate,south,self-employed,1,1,24000,655,9,2100,19,platinum,6,45,6.0,3281,1,1.0,439.1
27957529,55,female,married,0,bachelors,northeast,unemployed,0,0,65000,675,9,6100,10,platinum,11,156,7.0,5494,5,4.0,1321.12
87351165,40,female,married,0,high school,midwest,employed,1,0,44000,689,9,2200,1,gold,13,96,2.0,4189,4,3.0,100.0
67570877,56,female,married,0,graduate,south,self-employed,1,0,153000,615,9,5500,12,platinum,15,24,9.0,10728,4,8.0,100.0
35196756,46,female,married,1,graduate,south,employed,1,0,41000,580,9,2300,13,platinum,6,33,7.0,3578,0,0.0,247.15
15128434,70,female,married,1,bachelors,south,employed,0,1,13000,622,9,1000,0,platinum,13,23,7.0,2926,1,1.0,249.12
63577683,18,male,single,0,bachelors,northeast,self-employed,0,0,40000,646,9,1900,6,standard,7,47,6.0,3043,1,0.0,381.45
37363070,18,female,single,0,bachelors,midwest,unemployed,0,0,9000,666,5,800,9,gold,6,30,3.0,2154,0,0.0,229.92
20254739,79,female,married,0,bachelors,midwest,employed,0,1,59000,714,9,4400,1,platinum,12,65,9.0,5443,3,1.0,1054.85
39973312,40,female,married,0,graduate,midwest,employed,1,1,10000,649,9,900,9,standard,6,26,8.0,1395,0,3.0,100.0
64012361,72,male,married,1,high school,midwest,employed,0,1,22000,675,9,2100,0,gold,5,27,4.0,2377,2,2.0,231.94
39468718,34,female,married,1,high school,south,employed,1,1,48000,710,9,2200,8,standard,9,96,6.0,4533,2,0.0,108.59
24745841,29,male,single,1,high school,midwest,employed,1,0,161000,670,9,6400,15,standard,14,24,8.0,11205,2,4.0,392.71
86639258,39,male,married,3,bachelors,northeast,employed,0,0,32000,631,9,1400,14,standard,8,22,5.0,4184,2,3.0,100.0
86728614,19,male,single,0,high school,west,employed,0,0,127000,640,9,5100,3,gold,22,21,9.0,9349,2,2.0,100.0
57375579,27,male,married,3,high school,midwest,unemployed,1,0,8000,655,9,600,13,standard,6,72,1.0,1870,1,1.0,100.0
39482473,71,female,married,3,bachelors,south,employed,0,1,92000,693,9,5700,4,gold,13,30,8.0,6848,2,5.0,1174.13
56139313,40,female,single,3,bachelors,midwest,employed,1,0,90000,719,9,3600,14,standard,16,23,6.0,7609,4,5.0,177.94
69363159,64,female,married,3,high school,west,employed,1,0,43000,712,9,2600,15,standard,12,38,11.0,4085,1,2.0,692.07
14467384,80,male,married,0,graduate,midwest,unemployed,1,1,56000,676,9,3600,17,standard,9,18,4.0,4800,5,2.0,402.87
87176614,22,female,single,0,bachelors,south,employed,0,0,42000,666,9,1600,15,gold,13,33,9.0,4166,2,0.0,100.0
50635130,28,male,single,0,high school,west,employed,0,1,23000,620,9,800,3,standard,4,128,5.0,2933,2,0.0,100.0
13105499,48,female,single,0,graduate,south,employed,1,1,206000,688,9,11600,3,platinum,19,25,15.0,12940,5,3.0,2347.43
83646890,51,female,married,3,bachelors,northeast,unemployed,0,0,17000,598,9,1100,17,standard,7,42,5.0,1644,1,3.0,100.0
87518259,18,male,single,0,high school,south,employed,1,1,32000,673,9,1200,4,standard,13,31,4.0,3858,0,1.0,194.11
15218860,29,male,single,0,bachelors,northeast,employed,1,0,121000,716,9,5700,20,standard,16,50,8.0,9010,3,4.0,474.53
60472269,24,female,married,3,graduate,northeast,employed,1,1,201000,707,9,10900,7,platinum,25,20,19.0,14358,7,3.0,1917.92
45926857,46,male,married,1,graduate,west,unemployed,1,0,30000,663,9,2100,12,standard,7,66,5.0,2375,0,1.0,100.0
84572140,23,female,single,0,graduate,south,employed,1,0,17000,568,9,500,11,standard,8,64,4.0,2102,0,2.0,100.0
72253325,80,female,married,0,bachelors,northeast,student,1,1,12000,624,9,600,7,standard,9,25,4.0,3183,4,1.0,100.0
13210191,57,female,married,1,bachelors,midwest,unemployed,1,0,8000,704,8,900,6,gold,5,38,4.0,1490,1,1.0,422.85
83484339,74,male,married,0,graduate,midwest,employed,1,1,45000,709,9,3100,18,standard,12,47,6.0,4534,2,0.0,394.4
90493047,35,female,single,1,bachelors,midwest,employed,1,1,21000,640,9,900,20,standard,8,48,5.0,2483,1,0.0,100.0
53260443,78,female,married,0,bachelors,west,employed,0,0,15000,609,9,800,20,standard,8,16,6.0,2442,0,2.0,174.72
62520136,47,male,married,0,graduate,northeast,unemployed,1,1,40000,633,9,1300,15,standard,13,19,5.0,4307,0,4.0,100.0
13704395,26,male,single,1,,northeast,self-employed,1,1,45000,618,9,1300,5,standard,5,21,4.0,3516,3,,100.0
91552971,53,female,married,1,bachelors,south,employed,0,1,37000,692,9,2000,14,standard,5,17,8.0,3251,0,3.0,267.76
72516289,74,male,married,2,bachelors,west,employed,1,0,220000,752,9,11000,14,platinum,27,19,15.0,14819,9,3.0,1645.53
18200912,37,male,single,0,graduate,south,self-employed,0,1,54000,704,9,4300,8,gold,13,26,5.0,4919,3,1.0,639.86
85660963,63,female,married,0,bachelors,northeast,employed,1,1,63000,648,9,2800,2,standard,8,18,6.0,4731,0,3.0,430.94
27616849,20,male,single,0,high school,midwest,employed,1,1,35000,559,9,1300,9,standard,8,85,3.0,3236,1,1.0,100.0
57345702,43,male,married,2,graduate,south,employed,1,0,26000,670,9,1300,13,standard,12,16,4.0,2776,0,0.0,100.0
11960037,68,male,married,3,graduate,northeast,employed,0,1,68000,698,9,3400,6,platinum,12,79,11.0,5487,2,4.0,125.58
99734264,57,male,married,0,bachelors,northeast,employed,1,1,229000,732,9,8900,6,standard,16,26,11.0,13929,2,2.0,1101.08
99559276,29,male,married,3,bachelors,west,employed,1,1,86000,627,9,2500,14,standard,11,34,7.0,5631,2,5.0,100.0
64231388,58,female,married,1,bachelors,west,employed,0,1,61000,656,9,2100,16,standard,7,40,5.0,4168,1,1.0,126.13
25154193,72,male,married,0,bachelors,west,student,0,0,12000,657,9,1000,11,standard,11,24,4.0,1964,0,3.0,100.0
38341815,79,male,married,0,high school,northeast,employed,1,1,43000,728,9,2500,5,gold,8,47,3.0,3778,0,2.0,350.07
23547843,48,female,married,1,high school,northeast,employed,0,0,56000,692,9,3700,2,platinum,9,38,9.0,4277,3,2.0,929.88
62317428,45,female,married,0,high school,south,unemployed,1,1,25000,749,9,1300,4,standard,4,23,1.0,2232,3,2.0,158.39
88073251,77,female,married,2,bachelors,midwest,self-employed,0,1,61000,622,9,2300,13,standard,12,62,9.0,4877,0,2.0,100.0
44784820,37,male,married,2,bachelors,midwest,employed,1,0,16000,692,9,1300,19,gold,11,12,8.0,2412,2,2.0,338.61
48201418,56,female,married,1,bachelors,midwest,employed,1,0,57000,551,9,1500,1,standard,12,41,3.0,4338,0,4.0,100.0
27604304,41,male,married,3,bachelors,south,employed,0,0,17000,657,9,1100,19,standard,12,22,6.0,2685,0,2.0,221.31
20262108,27,female,single,2,graduate,south,employed,0,0,21000,626,9,900,13,standard,15,24,15.0,2966,0,,100.0
24182227,52,female,married,3,bachelors,south,employed,1,1,19000,643,9,1100,11,gold,5,24,4.0,2070,0,2.0,123.81
40307609,32,female,married,0,bachelors,south,employed,1,0,88000,686,9,4900,19,platinum,20,46,5.0,7596,3,2.0,921.14
75499788,47,male,married,0,bachelors,northeast,unemployed,1,1,16000,751,9,1100,19,platinum,7,28,4.0,2758,4,1.0,401.45
36164308,74,male,married,1,bachelors,south,employed,0,0,40000,729,9,3300,9,platinum,8,25,8.0,3313,2,2.0,647.71
10932459,26,female,married,5,graduate,northeast,employed,1,1,133000,676,9,7900,17,platinum,20,22,7.0,9956,4,7.0,1086.56
11305714,55,female,married,0,bachelors,midwest,self-employed,1,1,50000,687,9,2900,9,gold,9,17,3.0,4347,2,5.0,552.1
18826324,69,female,married,1,bachelors,south,employed,1,1,67000,672,9,2700,5,standard,10,12,11.0,5754,2,4.0,221.2
68854667,58,female,married,1,graduate,midwest,employed,1,1,39000,622,9,2100,5,gold,9,7,4.0,3667,2,2.0,178.22
68767115,72,male,married,1,graduate,south,employed,0,0,31000,698,9,2500,6,gold,12,27,3.0,3967,1,3.0,555.83
60302617,68,female,married,2,bachelors,west,unemployed,0,1,75000,681,9,3200,0,standard,9,20,9.0,5192,4,5.0,100.0
43588538,78,female,married,0,graduate,midwest,employed,1,1,53000,612,9,1200,16,standard,10,42,5.0,4368,3,2.0,100.0
56312723,73,female,married,0,bachelors,west,self-employed,1,1,8000,707,9,700,1,standard,10,93,6.0,2392,2,7.0,100.0
77822614,70,male,married,1,high school,midwest,employed,1,1,11000,643,9,500,5,standard,3,24,3.0,1910,0,1.0,100.0
56659913,76,female,married,0,bachelors,south,employed,1,0,53000,664,9,2500,15,gold,12,24,7.0,5183,1,3.0,379.14
26807020,27,female,married,0,high school,west,employed,1,0,36000,714,9,2000,13,standard,8,41,7.0,3071,0,2.0,490.65
92356716,30,female,single,0,bachelors,south,employed,0,0,78000,740,9,5400,5,platinum,25,34,9.0,7696,2,2.0,1482.43
43528588,58,female,married,1,bachelors,northeast,employed,0,1,105000,722,9,5400,14,platinum,13,102,13.0,7947,4,,683.67
42398324,80,male,married,1,graduate,south,employed,0,0,8000,695,9,800,1,standard,12,45,,1950,0,1.0,100.0
37729359,25,female,single,1,high school,west,employed,1,0,97000,655,9,5000,9,platinum,7,113,7.0,6964,7,7.0,303.41
40403474,75,male,married,0,bachelors,south,employed,0,0,17000,674,9,1600,13,platinum,11,17,9.0,2489,0,0.0,138.43
24279443,58,male,married,0,graduate,west,employed,1,0,73000,672,9,3500,14,standard,12,45,5.0,6229,1,3.0,225.44
99302950,21,female,married,2,high school,west,employed,0,0,28000,703,9,1600,9,standard,9,27,7.0,2604,0,0.0,443.33
41767748,76,female,married,0,high school,west,employed,1,0,33000,802,9,2200,6,platinum,9,40,5.0,2599,0,2.0,519.41
30674693,33,male,single,0,bachelors,south,employed,1,0,288000,668,9,11100,12,platinum,24,41,16.0,18335,8,5.0,100.0
59666100,74,female,married,1,,midwest,self-employed,1,1,24000,621,9,1300,1,standard,8,39,3.0,2567,1,1.0,236.15
39003560,51,female,married,0,bachelors,west,self-employed,1,1,89000,649,9,5000,0,gold,9,26,4.0,5433,1,0.0,1016.74
41495002,47,male,married,1,bachelors,south,student,0,0,8000,677,7,700,11,standard,3,50,2.0,1802,1,3.0,100.0
25693563,70,female,married,0,bachelors,northeast,employed,0,1,176000,693,9,7200,8,platinum,20,51,13.0,12229,7,1.0,100.0
69941919,80,female,married,0,bachelors,south,student,0,1,24000,685,9,2900,7,platinum,11,30,8.0,3028,1,1.0,341.92
57843790,54,female,married,0,graduate,midwest,employed,1,1,10000,646,9,700,6,standard,11,112,5.0,1829,0,3.0,100.0
82794278,49,male,married,0,bachelors,south,employed,1,0,32000,662,9,1500,4,standard,9,65,3.0,3675,0,3.0,301.27
93388197,21,male,single,0,bachelors,south,student,0,0,73000,619,9,2800,17,gold,6,61,4.0,4489,3,3.0,100.0
33451770,44,female,married,1,bachelors,northeast,student,1,1,8000,594,7,500,18,standard,8,24,4.0,1486,0,0.0,100.0
14261804,24,male,married,0,bachelors,northeast,employed,0,0,49000,562,9,1300,2,standard,8,44,7.0,3193,1,2.0,100.0
25800447,62,female,married,0,bachelors,northeast,self-employed,0,1,145000,702,9,4900,19,gold,12,42,7.0,8995,3,7.0,100.0
29179249,47,male,married,2,graduate,west,unemployed,0,1,46000,645,9,1900,17,standard,14,13,8.0,4913,3,1.0,100.0
31338692,41,female,single,2,bachelors,midwest,unemployed,1,1,22000,610,9,900,19,standard,9,50,11.0,2993,0,3.0,100.0
64636373,79,male,married,1,bachelors,midwest,employed,0,0,27000,716,9,2600,5,platinum,12,41,4.0,3984,6,4.0,796.79
47287607,57,male,married,2,bachelors,west,unemployed,0,0,11000,665,9,900,10,standard,8,52,7.0,2351,1,0.0,204.8
93816751,61,female,married,0,high school,south,student,1,0,9000,680,9,900,11,standard,6,23,2.0,2397,1,7.0,100.0
34115478,76,male,married,1,bachelors,west,employed,1,1,42000,717,9,2700,16,gold,11,37,7.0,4112,0,0.0,444.07
83562359,49,male,married,3,high school,northeast,unemployed,1,0,19000,715,9,1400,4,standard,11,89,5.0,3353,1,4.0,100.0
38844968,19,male,single,0,bachelors,south,student,1,0,29000,630,9,1100,2,standard,8,26,8.0,2586,1,2.0,230.55
83844906,48,female,married,2,bachelors,west,unemployed,1,1,19000,640,9,800,2,standard,9,13,5.0,2909,1,3.0,100.0
69166259,44,male,married,0,bachelors,south,employed,1,0,52000,569,9,1400,12,standard,9,17,5.0,3416,1,4.0,100.0
65787791,18,female,single,0,bachelors,south,employed,1,1,14000,588,9,600,12,standard,8,24,7.0,2225,1,2.0,242.06
56804946,46,male,married,2,bachelors,south,employed,0,1,35000,760,9,3400,16,platinum,7,18,4.0,2626,1,1.0,354.23
33726172,73,female,married,0,high school,northeast,employed,0,0,19000,662,9,1200,14,standard,11,32,0.0,2263,3,1.0,100.0
37477878,45,female,married,1,high school,south,self-employed,1,1,152000,653,9,5600,18,platinum,15,25,8.0,10507,4,3.0,100.0
18827491,31,male,single,0,bachelors,south,student,0,0,9000,693,9,600,11,gold,7,18,3.0,1331,0,1.0,164.51
19788115,25,female,married,2,graduate,west,student,0,1,9000,587,9,500,17,standard,9,60,4.0,1541,1,2.0,100.0
76285261,21,male,single,0,bachelors,west,employed,0,1,42000,678,9,3200,4,gold,6,16,9.0,3193,4,2.0,659.04
22115678,41,male,married,1,high school,northeast,unemployed,0,0,57000,654,9,2400,1,gold,13,25,3.0,4820,1,3.0,364.32
33670204,25,female,married,3,high school,south,employed,0,0,84000,667,9,4400,5,platinum,16,41,4.0,7649,4,5.0,689.82
21535473,24,female,single,1,high school,south,unemployed,1,0,78000,627,9,3400,15,standard,15,19,10.0,6788,3,2.0,100.0
24069886,47,female,married,3,graduate,midwest,employed,1,0,97000,700,9,4800,20,platinum,14,66,5.0,6239,0,4.0,797.48
44933424,71,female,married,3,bachelors,northeast,unemployed,1,1,45000,549,9,1000,17,standard,5,42,5.0,4598,4,5.0,100.0
33733245,19,female,married,2,high school,west,employed,0,0,181000,706,9,11200,3,platinum,15,67,7.0,12236,7,3.0,2421.63
83280508,63,male,married,2,bachelors,south,employed,0,0,32000,693,9,2000,8,gold,4,53,7.0,3628,4,2.0,483.04
29671052,19,male,single,0,bachelors,midwest,employed,0,1,26000,651,9,1100,3,standard,6,15,3.0,2566,2,1.0,100.0
19346778,46,female,married,2,bachelors,northeast,employed,1,1,170000,705,9,9000,14,gold,23,51,10.0,12689,3,4.0,1492.96
35943200,75,female,married,0,high school,south,employed,0,1,78000,646,9,2500,11,standard,10,26,4.0,6033,3,3.0,110.22
63693925,47,male,married,1,graduate,south,employed,1,0,46000,707,9,3800,5,gold,4,49,5.0,2925,4,5.0,753.74
18786715,21,male,single,1,high school,west,employed,1,0,55000,638,9,3600,3,gold,8,10,4.0,5158,6,3.0,100.0
33582146,64,female,married,0,bachelors,west,employed,0,1,288000,638,9,11600,18,platinum,23,47,14.0,18322,9,2.0,100.0
80347101,44,female,married,1,graduate,south,self-employed,0,1,10000,566,9,500,10,standard,8,28,4.0,1300,1,1.0,100.0
71243106,53,male,married,0,graduate,northeast,employed,1,0,11000,632,9,1100,5,platinum,9,26,4.0,1576,3,0.0,126.3
93318965,56,female,married,0,bachelors,south,employed,1,0,135000,658,9,7400,13,platinum,11,9,7.0,9222,7,2.0,911.52
96065996,38,male,married,4,bachelors,west,self-employed,0,1,86000,658,9,3900,18,gold,10,13,6.0,6820,3,1.0,271.5
78730574,70,male,married,0,bachelors,west,employed,1,0,71000,702,9,3500,16,gold,8,41,3.0,5423,1,0.0,697.37
99811595,75,male,married,1,high school,south,employed,0,0,14000,717,9,1300,6,gold,7,22,5.0,1686,2,1.0,298.18
40632341,76,female,married,0,bachelors,west,employed,0,0,29000,643,9,1200,7,standard,7,49,15.0,2991,1,,100.0
37442668,72,female,married,1,bachelors,west,employed,1,0,28000,634,9,1100,5,standard,5,60,5.0,2523,1,3.0,100.0
98018062,22,male,single,0,bachelors,south,employed,1,0,18000,714,9,1300,17,standard,7,24,5.0,2524,2,0.0,352.32
78831105,78,male,married,0,bachelors,midwest,student,0,1,32000,639,9,1700,0,platinum,9,37,4.0,3754,2,1.0,217.28
23160129,74,female,married,2,high school,south,employed,0,0,46000,620,9,2000,2,standard,10,35,3.0,4192,0,4.0,100.0
24615473,74,female,married,0,bachelors,west,employed,1,1,34000,682,9,2400,14,gold,8,52,6.0,4012,1,2.0,590.92
77496718,33,male,single,0,graduate,northeast,self-employed,1,0,57000,663,9,2400,20,standard,13,19,6.0,4670,4,2.0,100.0
92930569,38,female,married,3,high school,northeast,employed,1,0,8000,633,9,500,19,standard,8,24,4.0,1620,1,2.0,100.0
62813495,53,female,married,1,bachelors,south,employed,1,1,78000,738,9,5800,12,platinum,11,41,7.0,5951,3,1.0,1753.47
24410311,35,female,married,2,bachelors,west,employed,1,0,41000,619,9,1300,1,standard,10,41,11.0,4141,1,3.0,100.0
52199055,67,male,married,2,bachelors,midwest,employed,0,1,24000,704,9,2400,12,platinum,12,33,5.0,3550,2,3.0,372.19
71367495,79,male,married,1,high school,midwest,unemployed,0,1,28000,727,9,2200,3,standard,4,67,4.0,1801,2,3.0,558.79
85405454,66,male,married,0,bachelors,midwest,employed,0,0,37000,702,9,2700,15,gold,14,82,4.0,4167,2,1.0,385.82
94579043,31,female,single,1,bachelors,midwest,self-employed,1,0,54000,648,9,3300,12,gold,12,34,7.0,4788,3,4.0,569.62
76529006,69,female,married,0,bachelors,northeast,employed,1,0,8000,640,9,500,4,standard,8,17,4.0,2057,1,2.0,100.0
49503090,62,female,married,2,bachelors,midwest,employed,0,1,28000,653,9,1400,0,standard,7,73,6.0,2668,2,2.0,100.0
32764754,48,female,married,0,high school,west,employed,0,0,36000,681,9,2900,19,platinum,8,34,1.0,3350,2,1.0,644.92
53270512,65,male,married,3,bachelors,midwest,employed,0,0,16000,692,9,1800,20,platinum,11,51,5.0,2878,0,5.0,421.82
13000370,34,male,married,2,bachelors,south,self-employed,0,1,86000,663,9,2600,6,standard,10,35,8.0,6074,4,4.0,100.0
76076641,75,female,married,1,bachelors,northeast,employed,0,0,94000,658,9,5100,7,platinum,6,13,11.0,6242,6,4.0,812.41
80110961,37,female,married,2,bachelors,west,employed,0,0,49000,627,9,2100,15,standard,13,21,5.0,4859,0,2.0,505.98
69742021,32,female,married,0,graduate,south,employed,1,1,88000,674,9,4600,2,gold,11,19,4.0,6228,4,5.0,602.29
49945979,61,female,married,3,bachelors,midwest,employed,0,1,123000,738,9,6200,15,platinum,16,16,3.0,8496,1,5.0,996.47
40313837,31,female,married,2,bachelors,south,employed,0,1,23000,701,9,1900,11,gold,7,17,6.0,2466,0,1.0,225.54
90962111,75,female,married,1,bachelors,midwest,employed,1,0,34000,587,9,1600,19,standard,6,28,9.0,2240,1,1.0,100.0
58674693,31,male,married,1,bachelors,northeast,employed,0,1,35000,632,9,1900,3,standard,3,20,6.0,3390,4,,100.0
21068933,23,male,single,0,bachelors,midwest,employed,1,0,18000,588,9,900,8,standard,10,34,7.0,2516,2,2.0,100.0
32524320,20,male,single,0,graduate,south,employed,0,0,78000,616,9,2800,16,standard,12,65,10.0,6997,4,3.0,100.0
67476628,52,male,married,1,bachelors,northeast,student,0,1,51000,696,9,3400,7,gold,15,17,4.0,4397,0,,679.7
75322879,73,female,married,2,bachelors,midwest,student,0,0,17000,704,9,2800,6,platinum,8,50,7.0,2738,3,2.0,475.72
90450011,67,male,married,2,high school,south,employed,0,1,15000,690,9,1000,14,standard,13,36,3.0,2412,1,1.0,100.0
96586072,21,male,single,0,high school,south,employed,1,1,60000,597,9,2100,0,standard,13,42,3.0,4208,2,2.0,100.0
39910036,38,female,married,2,bachelors,south,employed,1,0,143000,727,9,8400,17,platinum,18,76,6.0,11041,5,5.0,1853.3
74226699,71,female,married,1,high school,south,employed,1,1,78000,672,9,4600,2,gold,11,45,5.0,6497,4,2.0,350.63
20222255,76,female,married,1,graduate,west,employed,1,0,36000,621,9,1400,3,standard,7,24,9.0,3389,2,3.0,100.0
63554585,50,male,married,0,graduate,south,employed,1,1,123000,652,9,5300,10,gold,16,39,5.0,9879,5,3.0,100.0
51674598,39,female,single,1,bachelors,northeast,employed,0,1,58000,702,9,2600,4,standard,12,16,5.0,4552,2,1.0,674.9
88522675,27,female,single,0,high school,west,employed,1,1,72000,657,9,2700,6,standard,9,56,7.0,5923,5,2.0,100.0
73021812,39,female,married,2,bachelors,south,employed,0,1,41000,634,9,2000,5,standard,6,24,5.0,2993,0,2.0,367.71
72732003,65,female,married,1,bachelors,northeast,unemployed,1,0,11000,644,9,700,9,standard,11,63,4.0,3355,1,2.0,100.0
25941401,57,female,married,2,high school,south,employed,1,0,31000,728,9,2200,19,gold,9,17,4.0,3343,0,1.0,227.49
26448704,48,male,married,0,bachelors,northeast,self-employed,1,1,102000,691,9,6100,8,gold,10,52,8.0,6538,3,3.0,884.2
54957281,61,female,married,0,bachelors,south,self-employed,1,0,106000,661,9,3300,4,platinum,13,63,7.0,8378,1,2.0,100.0
62257382,66,male,married,1,graduate,midwest,employed,1,0,78000,623,9,3400,4,gold,14,13,5.0,6746,6,3.0,100.0
23171974,79,female,married,2,bachelors,midwest,employed,1,0,23000,652,9,1400,16,gold,4,19,5.0,2374,1,3.0,251.66
40880155,39,male,married,1,bachelors,south,self-employed,1,0,32000,590,9,1000,10,standard,7,29,3.0,2905,0,0.0,100.0
23508410,67,female,married,1,high school,south,employed,0,0,62000,713,9,3200,18,gold,15,98,4.0,5480,2,0.0,100.0
95999856,78,female,married,1,bachelors,midwest,employed,0,0,56000,630,9,2000,11,gold,13,27,14.0,5955,4,3.0,100.0
70424720,80,male,married,1,bachelors,northeast,self-employed,1,0,30000,635,9,1600,15,standard,2,43,,2561,3,3.0,239.11
18342702,41,female,married,2,,south,student,1,0,14000,690,9,1400,0,gold,5,81,5.0,2302,2,3.0,275.16
68284900,50,female,married,0,bachelors,midwest,employed,0,1,177000,672,9,8400,14,platinum,16,50,10.0,12196,9,1.0,944.1
95232005,27,male,single,1,bachelors,northeast,employed,0,1,102000,647,9,3400,18,gold,18,27,11.0,8214,7,4.0,100.0
94459037,39,female,married,3,high school,west,employed,1,1,200000,629,9,6600,3,gold,16,39,7.0,11737,3,2.0,100.0
80052688,26,male,married,2,graduate,south,self-employed,1,1,36000,658,9,1700,10,standard,4,82,2.0,2340,0,2.0,100.0
83746854,54,male,married,0,bachelors,south,unemployed,0,0,9000,585,5,500,6,standard,6,42,7.0,1560,1,0.0,100.0
17088676,49,male,married,3,bachelors,south,unemployed,1,1,50000,670,9,4200,14,platinum,9,33,9.0,4496,0,2.0,453.75
25747596,57,male,married,2,high school,midwest,employed,1,1,27000,649,9,1400,16,standard,7,22,5.0,2873,1,2.0,408.27
13793529,53,female,married,0,graduate,south,employed,1,0,55000,624,9,2700,7,standard,5,115,4.0,2971,0,3.0,100.0
36333309,63,female,married,2,bachelors,south,employed,1,1,35000,641,9,1500,10,standard,9,23,4.0,4303,1,3.0,144.09
16179711,34,male,married,0,high school,west,employed,1,1,29000,658,9,1700,11,platinum,9,34,3.0,3277,3,4.0,133.61
63878240,40,male,married,5,bachelors,south,employed,1,0,27000,691,9,1900,1,standard,10,39,6.0,2973,2,4.0,391.71
73548789,26,male,single,0,bachelors,south,self-employed,1,0,78000,616,9,2900,1,gold,10,4,5.0,5681,1,2.0,163.26
27656625,28,female,married,4,high school,midwest,unemployed,1,1,33000,685,9,2100,19,standard,8,59,5.0,3350,2,2.0,548.79
